"305 [ 25, 5 ] kd 6h"	18536	37.07%
"1280 [ 51, 5 ] kc 6h"	18531	37.06%
"696 [ 37, 30 ] qs 5s"	18522	37.04%
"864 [ 42, 3 ] 4c 4h"	18519	37.04%
"971 [ 44, 25 ] 6c kd"	18516	37.03%
"1245 [ 50, 20 ] qc 8d"	18515	37.03%
"123 [ 16, 3 ] 4d 4h"	18497	36.99%
"314 [ 25, 14 ] kd 2d"	18481	36.96%
"1072 [ 46, 37 ] 8c qs"	18475	36.95%
"1258 [ 50, 33 ] qc 8s"	18472	36.94%
"686 [ 37, 20 ] qs 8d"	18456	36.91%
"201 [ 20, 11 ] 8d qh"	18440	36.88%
"1268 [ 50, 43 ] qc 5c"	18426	36.85%
"984 [ 44, 38 ] 6c ks"	18420	36.84%
"1059 [ 46, 24 ] 8c qd"	18414	36.83%
"67 [ 12, 1 ] kh 2h"	18366	36.73%
"59 [ 11, 4 ] qh 5h"	18356	36.71%
"250 [ 22, 19 ] td 7d"	18356	36.71%
"283 [ 24, 7 ] qd 8h"	18356	36.71%
"730 [ 38, 27 ] ks 2s"	18327	36.65%
"720 [ 38, 17 ] ks 5d"	18312	36.62%
"1293 [ 51, 18 ] kc 6d"	18302	36.60%
"707 [ 38, 4 ] ks 5h"	18298	36.60%
"1173 [ 48, 45 ] tc 7c"	18248	36.50%
"627 [ 35, 32 ] ts 7s"	18230	36.46%
"928 [ 43, 25 ] 5c kd"	18222	36.44%
"1315 [ 51, 40 ] kc 2c"	18191	36.38%
"915 [ 43, 12 ] 5c kh"	18189	36.38%
"304 [ 25, 4 ] kd 5h"	18184	36.37%
"447 [ 30, 12 ] 5s kh"	18164	36.33%
"941 [ 43, 38 ] 5c ks"	18154	36.31%
"293 [ 24, 17 ] qd 5d"	18149	36.30%
"1279 [ 51, 4 ] kc 5h"	18147	36.29%
"551 [ 33, 23 ] 8s jd"	18137	36.27%
"1305 [ 51, 30 ] kc 5s"	18129	36.26%
"1267 [ 50, 42 ] qc 4c"	18128	36.26%
"593 [ 34, 32 ] 9s 7s"	18126	36.25%
"42 [ 9, 6 ] th 7h"	18125	36.25%
"148 [ 17, 12 ] 5d kh"	18103	36.21%
"200 [ 20, 10 ] 8d jh"	18092	36.18%
"34 [ 8, 6 ] 9h 7h"	18087	36.17%
"229 [ 21, 19 ] 9d 7d"	18050	36.10%
"1209 [ 49, 33 ] jc 8s"	18035	36.07%
"650 [ 36, 20 ] js 8d"	18009	36.02%
"695 [ 37, 29 ] qs 4s"	18005	36.01%
"58 [ 11, 3 ] qh 4h"	18001	36.00%
"538 [ 33, 10 ] 8s jh"	18001	36.00%
"1196 [ 49, 20 ] jc 8d"	17993	35.99%
"1071 [ 46, 36 ] 8c js"	17992	35.98%
"260 [ 23, 7 ] jd 8h"	17986	35.97%
"637 [ 36, 7 ] js 8h"	17981	35.96%
"1080 [ 46, 45 ] 8c 7c"	17978	35.96%
"1058 [ 46, 23 ] 8c jd"	17955	35.91%
"1292 [ 51, 17 ] kc 5d"	17937	35.87%
"1045 [ 46, 10 ] 8c jh"	17935	35.87%
"460 [ 30, 25 ] 5s kd"	17913	35.83%
"292 [ 24, 16 ] qd 4d"	17912	35.82%
"1183 [ 49, 7 ] jc 8h"	17867	35.73%
"1135 [ 48, 7 ] tc 8h"	17857	35.71%
"1126 [ 47, 45 ] 9c 7c"	17854	35.71%
"1266 [ 50, 41 ] qc 3c"	17851	35.70%
"27 [ 7, 6 ] 8h 7h"	17796	35.59%
"661 [ 36, 31 ] js 6s"	17789	35.58%
"1070 [ 46, 35 ] 8c ts"	17782	35.56%
"303 [ 25, 3 ] kd 4h"	17775	35.55%
"1304 [ 51, 29 ] kc 4s"	17771	35.54%
"560 [ 33, 32 ] 8s 7s"	17763	35.53%
"1148 [ 48, 20 ] tc 8d"	17749	35.50%
"706 [ 38, 3 ] ks 4h"	17748	35.50%
"50 [ 10, 5 ] jh 6h"	17744	35.49%
"209 [ 20, 19 ] 8d 7d"	17714	35.43%
"550 [ 33, 22 ] 8s td"	17696	35.39%
"1161 [ 48, 33 ] tc 8s"	17679	35.36%
"1220 [ 49, 44 ] jc 6c"	17674	35.35%
"886 [ 42, 25 ] 4c kd"	17670	35.34%
"685 [ 37, 19 ] qs 7d"	17624	35.25%
"199 [ 20, 9 ] 8d th"	17623	35.25%
"271 [ 23, 18 ] jd 6d"	17620	35.24%
"1291 [ 51, 16 ] kc 4d"	17615	35.23%
"270 [ 23, 17 ] jd 5d"	17614	35.23%
"238 [ 22, 7 ] td 8h"	17605	35.21%
"899 [ 42, 38 ] 4c ks"	17577	35.15%
"602 [ 35, 7 ] ts 8h"	17576	35.15%
"418 [ 29, 12 ] 4s kh"	17572	35.14%
"719 [ 38, 16 ] ks 4d"	17565	35.13%
"1044 [ 46, 9 ] 8c th"	17561	35.12%
"615 [ 35, 20 ] ts 8d"	17545	35.09%
"431 [ 29, 25 ] 4s kd"	17544	35.09%
"132 [ 16, 12 ] 4d kh"	17533	35.07%
"537 [ 33, 9 ] 8s th"	17533	35.07%
"873 [ 42, 12 ] 4c kh"	17529	35.06%
"1001 [ 45, 11 ] 7c qh"	17528	35.06%
"182 [ 19, 11 ] 7d qh"	17524	35.05%
"507 [ 32, 11 ] 7s qh"	17515	35.03%
"1278 [ 51, 3 ] kc 4h"	17499	35.00%
"49 [ 10, 4 ] jh 5h"	17490	34.98%
"1257 [ 50, 32 ] qc 7s"	17488	34.98%
"549 [ 33, 21 ] 8s 9d"	17484	34.97%
"672 [ 37, 6 ] qs 7h"	17476	34.95%
"1057 [ 46, 22 ] 8c td"	17475	34.95%
"694 [ 37, 28 ] qs 3s"	17471	34.94%
"1231 [ 50, 6 ] qc 7h"	17463	34.93%
"1014 [ 45, 24 ] 7c qd"	17460	34.92%
"282 [ 24, 6 ] qd 7h"	17454	34.91%
"520 [ 32, 24 ] 7s qd"	17451	34.90%
"1088 [ 47, 7 ] 9c 8h"	17440	34.88%
"291 [ 24, 15 ] qd 3d"	17438	34.88%
"1219 [ 49, 43 ] jc 5c"	17428	34.86%
"1243 [ 50, 18 ] qc 6d"	17400	34.80%
"581 [ 34, 20 ] 9s 8d"	17388	34.78%
"57 [ 11, 2 ] qh 3h"	17377	34.75%
"1056 [ 46, 21 ] 8c 9d"	17370	34.74%
"1114 [ 47, 33 ] 9c 8s"	17362	34.72%
"1244 [ 50, 19 ] qc 7d"	17362	34.72%
"536 [ 33, 8 ] 8s 9h"	17359	34.72%
"1027 [ 45, 37 ] 7c qs"	17359	34.72%
"1172 [ 48, 44 ] tc 6c"	17336	34.67%
"1101 [ 47, 20 ] 9c 8d"	17332	34.66%
"1043 [ 46, 8 ] 8c 9h"	17331	34.66%
"626 [ 35, 31 ] ts 6s"	17329	34.66%
"671 [ 37, 5 ] qs 6h"	17329	34.66%
"845 [ 41, 25 ] 3c kd"	17320	34.64%
"476 [ 31, 11 ] 6s qh"	17310	34.62%
"198 [ 20, 8 ] 8d 9h"	17290	34.58%
"660 [ 36, 30 ] js 5s"	17289	34.58%
"693 [ 37, 27 ] qs 2s"	17282	34.56%
"249 [ 22, 18 ] td 6d"	17280	34.56%
"302 [ 25, 2 ] kd 3h"	17274	34.55%
"403 [ 28, 25 ] 3s kd"	17268	34.54%
"107 [ 15, 2 ] 3d 3h"	17265	34.53%
"1290 [ 51, 15 ] kc 3d"	17259	34.52%
"393 [ 28, 15 ] 3s 3d"	17258	34.52%
"217 [ 21, 7 ] 9d 8h"	17237	34.47%
"380 [ 28, 2 ] 3s 3h"	17234	34.47%
"983 [ 44, 37 ] 6c qs"	17234	34.47%
"1069 [ 46, 34 ] 8c 9s"	17234	34.47%
"41 [ 9, 5 ] th 6h"	17220	34.44%
"1256 [ 50, 31 ] qc 6s"	17218	34.44%
"1230 [ 50, 5 ] qc 6h"	17211	34.42%
"684 [ 37, 18 ] qs 6d"	17208	34.42%
"489 [ 31, 24 ] 6s qd"	17207	34.41%
"117 [ 15, 12 ] 3d kh"	17199	34.40%
"281 [ 24, 5 ] qd 6h"	17183	34.37%
"390 [ 28, 12 ] 3s kh"	17172	34.34%
"568 [ 34, 7 ] 9s 8h"	17168	34.34%
"957 [ 44, 11 ] 6c qh"	17164	34.33%
"164 [ 18, 11 ] 6d qh"	17161	34.32%
"848 [ 41, 28 ] 3c 3s"	17155	34.31%
"835 [ 41, 15 ] 3c 3d"	17153	34.31%
"56 [ 11, 1 ] qh 2h"	17152	34.30%
"1265 [ 50, 40 ] qc 2c"	17136	34.27%
"832 [ 41, 12 ] 3c kh"	17128	34.26%
"519 [ 32, 23 ] 7s jd"	17126	34.25%
"1303 [ 51, 28 ] kc 3s"	17126	34.25%
"822 [ 41, 2 ] 3c 3h"	17119	34.24%
"1195 [ 49, 19 ] jc 7d"	17103	34.21%
"705 [ 38, 2 ] ks 3h"	17098	34.20%
"1125 [ 47, 44 ] 9c 6c"	17086	34.17%
"290 [ 24, 14 ] qd 2d"	17080	34.16%
"1277 [ 51, 2 ] kc 3h"	17070	34.14%
"26 [ 7, 5 ] 8h 6h"	17068	34.14%
"649 [ 36, 19 ] js 7d"	17040	34.08%
"33 [ 8, 5 ] 9h 6h"	17032	34.06%
"1182 [ 49, 6 ] jc 7h"	17027	34.05%
"48 [ 10, 3 ] jh 4h"	17015	34.03%
"718 [ 38, 15 ] ks 3d"	17008	34.02%
"208 [ 20, 18 ] 8d 6d"	16998	34.00%
"970 [ 44, 24 ] 6c qd"	16998	34.00%
"506 [ 32, 10 ] 7s jh"	16992	33.98%
"858 [ 41, 38 ] 3c ks"	16992	33.98%
"1026 [ 45, 36 ] 7c js"	16974	33.95%
"683 [ 37, 17 ] qs 5d"	16969	33.94%
"228 [ 21, 18 ] 9d 6d"	16951	33.90%
"559 [ 33, 31 ] 8s 6s"	16944	33.89%
"1079 [ 46, 44 ] 8c 6c"	16944	33.89%
"259 [ 23, 6 ] jd 7h"	16934	33.87%
"527 [ 32, 31 ] 7s 6s"	16933	33.87%
"1208 [ 49, 32 ] jc 7s"	16926	33.85%
"180 [ 19, 9 ] 7d th"	16921	33.84%
"1013 [ 45, 23 ] 7c jd"	16921	33.84%
"181 [ 19, 10 ] 7d jh"	16908	33.82%
"592 [ 34, 31 ] 9s 6s"	16904	33.81%
"659 [ 36, 29 ] js 4s"	16895	33.79%
"636 [ 36, 6 ] js 7h"	16890	33.78%
"189 [ 19, 18 ] 7d 6d"	16885	33.77%
"20 [ 6, 5 ] 7h 6h"	16879	33.76%
"269 [ 23, 16 ] jd 4d"	16873	33.75%
"1000 [ 45, 10 ] 7c jh"	16854	33.71%
"459 [ 30, 24 ] 5s qd"	16850	33.70%
"704 [ 38, 1 ] ks 2h"	16850	33.70%
"1218 [ 49, 42 ] jc 4c"	16838	33.68%
"376 [ 27, 25 ] 2s kd"	16830	33.66%
"1242 [ 50, 17 ] qc 5d"	16791	33.58%
"280 [ 24, 4 ] qd 5h"	16790	33.58%
"1255 [ 50, 30 ] qc 5s"	16789	33.58%
"792 [ 40, 12 ] 2c kh"	16775	33.55%
"670 [ 37, 4 ] qs 5h"	16765	33.53%
"363 [ 27, 12 ] 2s kh"	16748	33.50%
"1034 [ 45, 44 ] 7c 6c"	16741	33.48%
"805 [ 40, 25 ] 2c kd"	16727	33.45%
"47 [ 10, 2 ] jh 3h"	16708	33.42%
"103 [ 14, 12 ] 2d kh"	16701	33.40%
"147 [ 17, 11 ] 5d qh"	16689	33.38%
"446 [ 30, 11 ] 5s qh"	16682	33.36%
"1276 [ 51, 1 ] kc 2h"	16672	33.34%
"940 [ 43, 37 ] 5c qs"	16663	33.33%
"301 [ 25, 1 ] kd 2h"	16660	33.32%
"1302 [ 51, 27 ] kc 2s"	16658	33.32%
"1217 [ 49, 41 ] jc 3c"	16657	33.31%
"1160 [ 48, 32 ] tc 7s"	16651	33.30%
"518 [ 32, 22 ] 7s td"	16645	33.29%
"927 [ 43, 24 ] 5c qd"	16643	33.29%
"1289 [ 51, 14 ] kc 2d"	16643	33.29%
"237 [ 22, 6 ] td 7h"	16637	33.27%
"1087 [ 47, 6 ] 9c 7h"	16635	33.27%
"717 [ 38, 14 ] ks 2d"	16629	33.26%
"914 [ 43, 11 ] 5c qh"	16609	33.22%
"1012 [ 45, 22 ] 7c td"	16594	33.19%
"601 [ 35, 6 ] ts 7h"	16582	33.16%
"1229 [ 50, 4 ] qc 5h"	16568	33.14%
"1134 [ 48, 6 ] tc 7h"	16553	33.11%
"614 [ 35, 19 ] ts 7d"	16549	33.10%
"1011 [ 45, 21 ] 7c 9d"	16545	33.09%
"818 [ 40, 38 ] 2c ks"	16544	33.09%
"505 [ 32, 9 ] 7s th"	16515	33.03%
"625 [ 35, 30 ] ts 5s"	16513	33.03%
"1147 [ 48, 19 ] tc 7d"	16496	32.99%
"999 [ 45, 9 ] 7c th"	16495	32.99%
"658 [ 36, 28 ] js 3s"	16478	32.96%
"1025 [ 45, 35 ] 7c ts"	16478	32.96%
"1100 [ 47, 19 ] 9c 7d"	16471	32.94%
"1241 [ 50, 16 ] qc 4d"	16466	32.93%
"216 [ 21, 6 ] 9d 7h"	16463	32.93%
"268 [ 23, 15 ] jd 3d"	16463	32.93%
"1171 [ 48, 43 ] tc 5c"	16453	32.91%
"279 [ 24, 3 ] qd 4h"	16445	32.89%
"1228 [ 50, 3 ] qc 4h"	16424	32.85%
"417 [ 29, 11 ] 4s qh"	16420	32.84%
"567 [ 34, 6 ] 9s 7h"	16412	32.82%
"998 [ 45, 8 ] 7c 9h"	16395	32.79%
"898 [ 42, 37 ] 4c qs"	16393	32.79%
"682 [ 37, 16 ] qs 4d"	16378	32.76%
"1054 [ 46, 19 ] 8c 7d"	16370	32.74%
"131 [ 16, 11 ] 4d qh"	16353	32.71%
"40 [ 9, 4 ] th 5h"	16348	32.70%
"430 [ 29, 24 ] 4s qd"	16347	32.69%
"547 [ 33, 19 ] 8s 7d"	16342	32.68%
"580 [ 34, 19 ] 9s 7d"	16336	32.67%
"248 [ 22, 17 ] td 5d"	16333	32.67%
"1024 [ 45, 34 ] 7c 9s"	16322	32.64%
"504 [ 32, 8 ] 7s 9h"	16302	32.60%
"179 [ 19, 8 ] 7d 9h"	16299	32.60%
"1254 [ 50, 29 ] qc 4s"	16288	32.58%
"196 [ 20, 6 ] 8d 7h"	16282	32.56%
"885 [ 42, 24 ] 4c qd"	16261	32.52%
"1010 [ 45, 20 ] 7c 8d"	16246	32.49%
"46 [ 10, 1 ] jh 2h"	16240	32.48%
"163 [ 18, 10 ] 6d jh"	16237	32.47%
"534 [ 33, 6 ] 8s 7h"	16230	32.46%
"32 [ 8, 4 ] 9h 5h"	16225	32.45%
"997 [ 45, 7 ] 7c 8h"	16224	32.45%
"1113 [ 47, 32 ] 9c 7s"	16223	32.45%
"516 [ 32, 20 ] 7s 8d"	16214	32.43%
"170 [ 18, 17 ] 6d 5d"	16208	32.42%
"591 [ 34, 30 ] 9s 5s"	16206	32.41%
"188 [ 19, 17 ] 7d 5d"	16199	32.40%
"669 [ 37, 3 ] qs 4h"	16176	32.35%
"178 [ 19, 7 ] 7d 8h"	16173	32.35%
"1033 [ 45, 43 ] 7c 5c"	16156	32.31%
"872 [ 42, 11 ] 4c qh"	16150	32.30%
"1124 [ 47, 43 ] 9c 5c"	16148	32.30%
"488 [ 31, 23 ] 6s jd"	16143	32.29%
"517 [ 32, 21 ] 7s 9d"	16139	32.28%
"503 [ 32, 7 ] 7s 8h"	16135	32.27%
"1207 [ 49, 31 ] jc 6s"	16111	32.22%
"39 [ 9, 3 ] th 4h"	16099	32.20%
"19 [ 6, 4 ] 7h 5h"	16097	32.19%
"982 [ 44, 36 ] 6c js"	16092	32.18%
"989 [ 44, 43 ] 6c 5c"	16083	32.17%
"14 [ 5, 4 ] 6h 5h"	16081	32.16%
"657 [ 36, 27 ] js 2s"	16078	32.16%
"1023 [ 45, 33 ] 7c 8s"	16076	32.15%
"624 [ 35, 29 ] ts 4s"	16073	32.15%
"247 [ 22, 16 ] td 4d"	16070	32.14%
"25 [ 7, 4 ] 8h 5h"	16067	32.13%
"267 [ 23, 14 ] jd 2d"	16053	32.11%
"558 [ 33, 30 ] 8s 5s"	16053	32.11%
"1041 [ 46, 6 ] 8c 7h"	16051	32.10%
"1181 [ 49, 5 ] jc 6h"	16051	32.10%
"635 [ 36, 5 ] js 6h"	16047	32.09%
"402 [ 28, 24 ] 3s qd"	16044	32.09%
"1216 [ 49, 40 ] jc 2c"	16034	32.07%
"1078 [ 46, 43 ] 8c 5c"	16031	32.06%
"495 [ 31, 30 ] 6s 5s"	16022	32.04%
"258 [ 23, 5 ] jd 6h"	16016	32.03%
"1067 [ 46, 32 ] 8c 7s"	15999	32.00%
"1170 [ 48, 42 ] tc 4c"	15989	31.98%
"526 [ 32, 30 ] 7s 5s"	15972	31.94%
"956 [ 44, 10 ] 6c jh"	15970	31.94%
"227 [ 21, 17 ] 9d 5d"	15957	31.91%
"969 [ 44, 23 ] 6c jd"	15949	31.90%
"857 [ 41, 37 ] 3c qs"	15944	31.89%
"207 [ 20, 17 ] 8d 5d"	15941	31.88%
"668 [ 37, 2 ] qs 3h"	15930	31.86%
"648 [ 36, 18 ] js 6d"	15890	31.78%
"1194 [ 49, 18 ] jc 6d"	15879	31.76%
"1240 [ 50, 15 ] qc 3d"	15862	31.72%
"389 [ 28, 11 ] 3s qh"	15854	31.71%
"844 [ 41, 24 ] 3c qd"	15852	31.70%
"1193 [ 49, 17 ] jc 5d"	15851	31.70%
"807 [ 40, 27 ] 2c 2s"	15829	31.66%
"458 [ 30, 23 ] 5s jd"	15821	31.64%
"475 [ 31, 10 ] 6s jh"	15814	31.63%
"831 [ 41, 11 ] 3c qh"	15803	31.61%
"352 [ 27, 1 ] 2s 2h"	15796	31.59%
"116 [ 15, 11 ] 3d qh"	15795	31.59%
"926 [ 43, 23 ] 5c jd"	15764	31.53%
"968 [ 44, 22 ] 6c td"	15764	31.53%
"1227 [ 50, 2 ] qc 3h"	15760	31.52%
"634 [ 36, 4 ] js 5h"	15739	31.48%
"1146 [ 48, 18 ] tc 6d"	15737	31.47%
"38 [ 9, 2 ] th 3h"	15733	31.47%
"365 [ 27, 14 ] 2s 2d"	15728	31.46%
"647 [ 36, 17 ] js 5d"	15718	31.44%
"445 [ 30, 10 ] 5s jh"	15709	31.42%
"246 [ 22, 15 ] td 3d"	15707	31.41%
"681 [ 37, 15 ] qs 3d"	15695	31.39%
"623 [ 35, 28 ] ts 3s"	15691	31.38%
"781 [ 40, 1 ] 2c 2h"	15689	31.38%
"1180 [ 49, 4 ] jc 5h"	15685	31.37%
"1253 [ 50, 28 ] qc 3s"	15685	31.37%
"1169 [ 48, 41 ] tc 3c"	15678	31.36%
"278 [ 24, 2 ] qd 3h"	15668	31.34%
"1133 [ 48, 5 ] tc 6h"	15633	31.27%
"600 [ 35, 5 ] ts 6h"	15631	31.26%
"236 [ 22, 5 ] td 6h"	15620	31.24%
"152 [ 17, 16 ] 5d 4d"	15611	31.22%
"487 [ 31, 22 ] 6s td"	15610	31.22%
"613 [ 35, 18 ] ts 6d"	15609	31.22%
"92 [ 14, 1 ] 2d 2h"	15600	31.20%
"464 [ 30, 29 ] 5s 4s"	15589	31.18%
"257 [ 23, 4 ] jd 5h"	15587	31.17%
"1159 [ 48, 31 ] tc 6s"	15586	31.17%
"9 [ 4, 3 ] 5h 4h"	15569	31.14%
"146 [ 17, 10 ] 5d jh"	15560	31.12%
"945 [ 43, 42 ] 5c 4c"	15557	31.11%
"981 [ 44, 35 ] 6c ts"	15552	31.10%
"794 [ 40, 14 ] 2c 2d"	15544	31.09%
"955 [ 44, 9 ] 6c th"	15534	31.07%
"375 [ 27, 24 ] 2s qd"	15523	31.05%
"474 [ 31, 9 ] 6s th"	15521	31.04%
"980 [ 44, 34 ] 6c 9s"	15517	31.03%
"667 [ 37, 1 ] qs 2h"	15493	30.99%
"913 [ 43, 10 ] 5c jh"	15493	30.99%
"1206 [ 49, 30 ] jc 5s"	15493	30.99%
"939 [ 43, 36 ] 5c js"	15491	30.98%
"102 [ 14, 11 ] 2d qh"	15473	30.95%
"162 [ 18, 9 ] 6d th"	15467	30.93%
"817 [ 40, 37 ] 2c qs"	15452	30.90%
"953 [ 44, 7 ] 6c 8h"	15425	30.85%
"633 [ 36, 3 ] js 4h"	15421	30.84%
"566 [ 34, 5 ] 9s 6h"	15419	30.84%
"362 [ 27, 11 ] 2s qh"	15408	30.82%
"1226 [ 50, 1 ] qc 2h"	15405	30.81%
"966 [ 44, 20 ] 6c 8d"	15399	30.80%
"791 [ 40, 11 ] 2c qh"	15398	30.80%
"195 [ 20, 5 ] 8d 6h"	15393	30.79%
"1112 [ 47, 31 ] 9c 6s"	15393	30.79%
"486 [ 31, 21 ] 6s 9d"	15391	30.78%
"215 [ 21, 5 ] 9d 6h"	15388	30.78%
"1032 [ 45, 42 ] 7c 4c"	15373	30.75%
"277 [ 24, 1 ] qd 2h"	15344	30.69%
"18 [ 6, 3 ] 7h 4h"	15341	30.68%
"804 [ 40, 24 ] 2c qd"	15341	30.68%
"1252 [ 50, 27 ] qc 2s"	15328	30.66%
"1086 [ 47, 5 ] 9c 6h"	15317	30.63%
"256 [ 23, 3 ] jd 4h"	15313	30.63%
"514 [ 32, 18 ] 7s 6d"	15313	30.63%
"978 [ 44, 32 ] 6c 7s"	15312	30.62%
"1053 [ 46, 18 ] 8c 6d"	15312	30.62%
"546 [ 33, 18 ] 8s 6d"	15311	30.62%
"1021 [ 45, 31 ] 7c 6s"	15310	30.62%
"622 [ 35, 27 ] ts 2s"	15309	30.62%
"988 [ 44, 42 ] 6c 4c"	15307	30.61%
"1099 [ 47, 18 ] 9c 6d"	15306	30.61%
"967 [ 44, 21 ] 6c 9d"	15305	30.61%
"954 [ 44, 8 ] 6c 9h"	15304	30.61%
"161 [ 18, 8 ] 6d 9h"	15303	30.61%
"533 [ 33, 5 ] 8s 6h"	15295	30.59%
"680 [ 37, 14 ] qs 2d"	15295	30.59%
"471 [ 31, 6 ] 6s 7h"	15292	30.58%
"176 [ 19, 5 ] 7d 6h"	15291	30.58%
"494 [ 31, 29 ] 6s 4s"	15289	30.58%
"1239 [ 50, 14 ] qc 2d"	15282	30.56%
"1066 [ 46, 31 ] 8c 6s"	15276	30.55%
"579 [ 34, 18 ] 9s 6d"	15274	30.55%
"952 [ 44, 6 ] 6c 7h"	15272	30.54%
"995 [ 45, 5 ] 7c 6h"	15270	30.54%
"37 [ 9, 1 ] th 2h"	15258	30.52%
"884 [ 42, 23 ] 4c jd"	15250	30.50%
"1040 [ 46, 5 ] 8c 6h"	15250	30.50%
"169 [ 18, 16 ] 6d 4d"	15241	30.48%
"646 [ 36, 16 ] js 4d"	15240	30.48%
"590 [ 34, 29 ] 9s 4s"	15234	30.47%
"485 [ 31, 20 ] 6s 8d"	15230	30.46%
"979 [ 44, 33 ] 6c 8s"	15229	30.46%
"965 [ 44, 19 ] 6c 7d"	15227	30.45%
"501 [ 32, 5 ] 7s 6h"	15226	30.45%
"13 [ 5, 3 ] 6h 4h"	15222	30.44%
"473 [ 31, 8 ] 6s 9h"	15220	30.44%
"416 [ 29, 10 ] 4s jh"	15216	30.43%
"1123 [ 47, 42 ] 9c 4c"	15202	30.40%
"1179 [ 49, 3 ] jc 4h"	15200	30.40%
"484 [ 31, 19 ] 6s 7d"	15195	30.39%
"1192 [ 49, 16 ] jc 4d"	15195	30.39%
"1008 [ 45, 18 ] 7c 6d"	15191	30.38%
"160 [ 18, 7 ] 6d 8h"	15188	30.38%
"1168 [ 48, 40 ] tc 2c"	15180	30.36%
"429 [ 29, 23 ] 4s jd"	15174	30.35%
"159 [ 18, 6 ] 6d 7h"	15170	30.34%
"245 [ 22, 14 ] td 2d"	15161	30.32%
"130 [ 16, 10 ] 4d jh"	15156	30.31%
"525 [ 32, 29 ] 7s 4s"	15146	30.29%
"1077 [ 46, 42 ] 8c 4c"	15141	30.28%
"472 [ 31, 7 ] 6s 8h"	15140	30.28%
"1205 [ 49, 29 ] jc 4s"	15123	30.25%
"206 [ 20, 16 ] 8d 4d"	15121	30.24%
"1122 [ 47, 41 ] 9c 3c"	15115	30.23%
"226 [ 21, 16 ] 9d 4d"	15079	30.16%
"24 [ 7, 3 ] 8h 4h"	15070	30.14%
"187 [ 19, 16 ] 7d 4d"	15056	30.11%
"31 [ 8, 3 ] 9h 4h"	15043	30.09%
"557 [ 33, 29 ] 8s 4s"	15038	30.08%
"897 [ 42, 36 ] 4c js"	15023	30.05%
"871 [ 42, 10 ] 4c jh"	14995	29.99%
"225 [ 21, 15 ] 9d 3d"	14928	29.86%
"457 [ 30, 22 ] 5s td"	14910	29.82%
"30 [ 8, 2 ] 9h 3h"	14899	29.80%
"463 [ 30, 28 ] 5s 3s"	14895	29.79%
"1178 [ 49, 2 ] jc 3h"	14849	29.70%
"856 [ 41, 36 ] 3c js"	14814	29.63%
"589 [ 34, 28 ] 9s 3s"	14793	29.59%
"401 [ 28, 23 ] 3s jd"	14781	29.56%
"830 [ 41, 10 ] 3c jh"	14781	29.56%
"1204 [ 49, 28 ] jc 3s"	14777	29.55%
"925 [ 43, 22 ] 5c td"	14775	29.55%
"632 [ 36, 2 ] js 3h"	14769	29.54%
"145 [ 17, 9 ] 5d th"	14768	29.54%
"1145 [ 48, 17 ] tc 5d"	14768	29.54%
"1158 [ 48, 30 ] tc 5s"	14766	29.53%
"388 [ 28, 10 ] 3s jh"	14752	29.50%
"115 [ 15, 10 ] 3d jh"	14727	29.45%
"255 [ 23, 2 ] jd 3h"	14722	29.44%
"645 [ 36, 15 ] js 3d"	14714	29.43%
"1191 [ 49, 15 ] jc 3d"	14705	29.41%
"444 [ 30, 9 ] 5s th"	14702	29.40%
"843 [ 41, 23 ] 3c jd"	14685	29.37%
"599 [ 35, 4 ] ts 5h"	14674	29.35%
"944 [ 43, 41 ] 5c 3c"	14663	29.33%
"1132 [ 48, 4 ] tc 5h"	14657	29.31%
"612 [ 35, 17 ] ts 5d"	14644	29.29%
"588 [ 34, 27 ] 9s 2s"	14641	29.28%
"912 [ 43, 9 ] 5c th"	14606	29.21%
"235 [ 22, 4 ] td 5h"	14554	29.11%
"950 [ 44, 4 ] 6c 5h"	14543	29.09%
"976 [ 44, 30 ] 6c 5s"	14532	29.06%
"8 [ 4, 2 ] 5h 3h"	14530	29.06%
"513 [ 32, 17 ] 7s 5d"	14514	29.03%
"994 [ 45, 4 ] 7c 5h"	14487	28.97%
"938 [ 43, 35 ] 5c ts"	14467	28.93%
"440 [ 30, 5 ] 5s 6h"	14457	28.91%
"883 [ 42, 22 ] 4c td"	14451	28.90%
"151 [ 17, 15 ] 5d 3d"	14449	28.90%
"453 [ 30, 18 ] 5s 6d"	14444	28.89%
"934 [ 43, 31 ] 5c 6s"	14425	28.85%
"29 [ 8, 1 ] 9h 2h"	14415	28.83%
"441 [ 30, 6 ] 5s 7h"	14415	28.83%
"803 [ 40, 23 ] 2c jd"	14409	28.82%
"578 [ 34, 17 ] 9s 5d"	14406	28.81%
"1177 [ 49, 1 ] jc 2h"	14406	28.81%
"611 [ 35, 16 ] ts 4d"	14400	28.80%
"157 [ 18, 4 ] 6d 5h"	14399	28.80%
"144 [ 17, 8 ] 5d 9h"	14398	28.80%
"1121 [ 47, 40 ] 9c 2c"	14398	28.80%
"374 [ 27, 23 ] 2s jd"	14391	28.78%
"442 [ 30, 7 ] 5s 8h"	14389	28.78%
"910 [ 43, 7 ] 5c 8h"	14386	28.77%
"924 [ 43, 21 ] 5c 9d"	14383	28.77%
"922 [ 43, 19 ] 5c 7d"	14381	28.76%
"911 [ 43, 8 ] 5c 9h"	14378	28.76%
"1144 [ 48, 16 ] tc 4d"	14370	28.74%
