"299 [ 24, 23 ] qd jd"	10150	20.30%
"90 [ 13, 12 ] ad kh"	10121	20.24%
"703 [ 38, 0 ] ks ah"	10121	20.24%
"1288 [ 51, 13 ] kc ad"	10091	20.18%
"75 [ 12, 9 ] kh th"	10084	20.17%
"779 [ 39, 38 ] ac ks"	10046	20.09%
"322 [ 25, 22 ] kd td"	10029	20.06%
"1273 [ 50, 48 ] qc tc"	10010	20.02%
"738 [ 38, 35 ] ks ts"	9985	19.97%
"1150 [ 48, 22 ] tc td"	9981	19.96%
"617 [ 35, 22 ] ts td"	9952	19.90%
"240 [ 22, 9 ] td th"	9946	19.89%
"1137 [ 48, 9 ] tc th"	9939	19.88%
"604 [ 35, 9 ] ts th"	9931	19.86%
"275 [ 23, 22 ] jd td"	9913	19.83%
"1323 [ 51, 48 ] kc tc"	9857	19.71%
"1163 [ 48, 35 ] tc ts"	9849	19.70%
"298 [ 24, 22 ] qd td"	9834	19.67%
"665 [ 36, 35 ] js ts"	9797	19.59%
"54 [ 10, 9 ] jh th"	9788	19.58%
"701 [ 37, 35 ] qs ts"	9754	19.51%
"1224 [ 49, 48 ] jc tc"	9729	19.46%
"64 [ 11, 9 ] qh th"	9639	19.28%
"666 [ 37, 0 ] qs ah"	9588	19.18%
"752 [ 39, 11 ] ac qh"	9574	19.15%
"778 [ 39, 37 ] ac qs"	9570	19.14%
"679 [ 37, 13 ] qs ad"	9498	19.00%
"1225 [ 50, 0 ] qc ah"	9465	18.93%
"336 [ 26, 11 ] as qh"	9393	18.79%
"276 [ 24, 0 ] qd ah"	9390	18.78%
"1238 [ 50, 13 ] qc ad"	9382	18.76%
"765 [ 39, 24 ] ac qd"	9358	18.72%
"1251 [ 50, 26 ] qc as"	9330	18.66%
"1120 [ 47, 39 ] 9c ac"	9326	18.65%
"89 [ 13, 11 ] ad qh"	9310	18.62%
"349 [ 26, 24 ] as qd"	9303	18.61%
"1237 [ 50, 12 ] qc kh"	9276	18.55%
"28 [ 8, 0 ] 9h ah"	9257	18.51%
"727 [ 38, 24 ] ks qd"	9243	18.49%
"587 [ 34, 26 ] 9s as"	9233	18.47%
"1286 [ 51, 11 ] kc qh"	9212	18.42%
"1250 [ 50, 25 ] qc kd"	9211	18.42%
"288 [ 24, 12 ] qd kh"	9188	18.38%
"1102 [ 47, 21 ] 9c 9d"	9183	18.37%
"1263 [ 50, 38 ] qc ks"	9178	18.36%
"223 [ 21, 13 ] 9d ad"	9177	18.35%
"1312 [ 51, 37 ] kc qs"	9172	18.34%
"569 [ 34, 8 ] 9s 9h"	9119	18.24%
"1299 [ 51, 24 ] kc qd"	9119	18.24%
"678 [ 37, 12 ] qs kh"	9106	18.21%
"311 [ 25, 11 ] kd qh"	9100	18.20%
"714 [ 38, 11 ] ks qh"	9071	18.14%
"691 [ 37, 25 ] qs kd"	9062	18.12%
"1074 [ 46, 39 ] 8c ac"	9059	18.12%
"582 [ 34, 21 ] 9s 9d"	9057	18.11%
"6 [ 4, 0 ] 5h ah"	9043	18.09%
"1089 [ 47, 8 ] 9c 9h"	8969	17.94%
"554 [ 33, 26 ] 8s as"	8959	17.92%
"629 [ 35, 34 ] ts 9s"	8946	17.89%
"184 [ 19, 13 ] 7d ad"	8928	17.86%
"274 [ 23, 21 ] jd 9d"	8926	17.85%
"461 [ 30, 26 ] 5s as"	8923	17.85%
"751 [ 39, 10 ] ac jh"	8920	17.84%
"737 [ 38, 34 ] ks 9s"	8910	17.82%
"203 [ 20, 13 ] 8d ad"	8904	17.81%
"218 [ 21, 8 ] 9d 9h"	8903	17.81%
"630 [ 36, 0 ] js ah"	8900	17.80%
"1322 [ 51, 47 ] kc 9c"	8895	17.79%
"21 [ 7, 0 ] 8h ah"	8891	17.78%
"1202 [ 49, 26 ] jc as"	8886	17.77%
"942 [ 43, 39 ] 5c ac"	8875	17.75%
"74 [ 12, 8 ] kh 9h"	8873	17.75%
"149 [ 17, 13 ] 5d ad"	8865	17.73%
"1115 [ 47, 34 ] 9c 9s"	8865	17.73%
"252 [ 22, 21 ] td 9d"	8843	17.69%
"15 [ 6, 0 ] 7h ah"	8839	17.68%
"335 [ 26, 10 ] as jh"	8832	17.66%
"643 [ 36, 13 ] js ad"	8824	17.65%
"777 [ 39, 36 ] ac js"	8802	17.60%
"88 [ 13, 10 ] ad jh"	8797	17.59%
"1029 [ 45, 39 ] 7c ac"	8794	17.59%
"63 [ 11, 8 ] qh 9h"	8787	17.57%
"1189 [ 49, 13 ] jc ad"	8780	17.56%
"1175 [ 48, 47 ] tc 9c"	8779	17.56%
"1223 [ 49, 47 ] jc 9c"	8774	17.55%
"253 [ 23, 0 ] jd ah"	8765	17.53%
"348 [ 26, 23 ] as jd"	8762	17.52%
"44 [ 9, 8 ] th 9h"	8756	17.51%
"133 [ 16, 13 ] 4d ad"	8737	17.47%
"321 [ 25, 21 ] kd 9d"	8737	17.47%
"764 [ 39, 23 ] ac jd"	8711	17.42%
"3 [ 3, 0 ] 4h ah"	8701	17.40%
"1176 [ 49, 0 ] jc ah"	8696	17.39%
"700 [ 37, 34 ] qs 9s"	8692	17.38%
"53 [ 10, 8 ] jh 9h"	8690	17.38%
"10 [ 5, 0 ] 6h ah"	8680	17.36%
"432 [ 29, 26 ] 4s as"	8678	17.36%
"297 [ 24, 21 ] qd 9d"	8674	17.35%
"265 [ 23, 12 ] jd kh"	8664	17.33%
"859 [ 41, 39 ] 3c ac"	8663	17.33%
"522 [ 32, 26 ] 7s as"	8656	17.31%
"664 [ 36, 34 ] js 9s"	8646	17.29%
"1285 [ 51, 10 ] kc jh"	8641	17.28%
"726 [ 38, 23 ] ks jd"	8634	17.27%
"491 [ 31, 26 ] 6s as"	8588	17.18%
"985 [ 44, 39 ] 6c ac"	8587	17.17%
"1311 [ 51, 36 ] kc js"	8584	17.17%
"1235 [ 50, 10 ] qc jh"	8573	17.15%
"1272 [ 50, 47 ] qc 9c"	8567	17.13%
"900 [ 42, 39 ] 4c ac"	8566	17.13%
"654 [ 36, 24 ] js qd"	8565	17.13%
"713 [ 38, 10 ] ks jh"	8553	17.11%
"1214 [ 49, 38 ] jc ks"	8548	17.10%
"310 [ 25, 10 ] kd jh"	8541	17.08%
"1298 [ 51, 23 ] kc jd"	8539	17.08%
"404 [ 28, 26 ] 3s as"	8532	17.06%
"118 [ 15, 13 ] 3d ad"	8519	17.04%
"1188 [ 49, 12 ] jc kh"	8486	16.97%
"642 [ 36, 12 ] js kh"	8478	16.96%
"286 [ 24, 10 ] qd jh"	8475	16.95%
"334 [ 26, 9 ] as th"	8475	16.95%
"166 [ 18, 13 ] 6d ad"	8474	16.95%
"1 [ 2, 0 ] 3h ah"	8463	16.93%
"1187 [ 49, 11 ] jc qh"	8463	16.93%
"1201 [ 49, 25 ] jc kd"	8459	16.92%
"655 [ 36, 25 ] js kd"	8458	16.92%
"776 [ 39, 35 ] ac ts"	8458	16.92%
"641 [ 36, 11 ] js qh"	8457	16.91%
"689 [ 37, 23 ] qs jd"	8439	16.88%
"264 [ 23, 11 ] jd qh"	8438	16.88%
"1213 [ 49, 37 ] jc qs"	8427	16.85%
"347 [ 26, 22 ] as td"	8426	16.85%
"750 [ 39, 9 ] ac th"	8423	16.85%
"231 [ 22, 0 ] td ah"	8418	16.84%
"608 [ 35, 13 ] ts ad"	8409	16.82%
"1248 [ 50, 23 ] qc jd"	8397	16.79%
"595 [ 35, 0 ] ts ah"	8390	16.78%
"1141 [ 48, 13 ] tc ad"	8388	16.78%
"676 [ 37, 10 ] qs jh"	8365	16.73%
"87 [ 13, 9 ] ad th"	8356	16.71%
"736 [ 38, 33 ] ks 8s"	8349	16.70%
"607 [ 35, 12 ] ts kh"	8340	16.68%
"1284 [ 51, 9 ] kc th"	8337	16.67%
"763 [ 39, 22 ] ac td"	8333	16.67%
"1128 [ 48, 0 ] tc ah"	8330	16.66%
"1200 [ 49, 24 ] jc qd"	8330	16.66%
"1261 [ 50, 36 ] qc js"	8320	16.64%
"1154 [ 48, 26 ] tc as"	8311	16.62%
"1068 [ 46, 33 ] 8c 8s"	8310	16.62%
"197 [ 20, 7 ] 8d 8h"	8295	16.59%
"1321 [ 51, 46 ] kc 8c"	8285	16.57%
"1166 [ 48, 38 ] tc ks"	8270	16.54%
"104 [ 14, 13 ] 2d ad"	8265	16.53%
"618 [ 35, 23 ] ts jd"	8262	16.52%
"535 [ 33, 7 ] 8s 8h"	8256	16.51%
"1042 [ 46, 7 ] 8c 8h"	8248	16.50%
"243 [ 22, 12 ] td kh"	8246	16.49%
"1138 [ 48, 10 ] tc jh"	8233	16.47%
"1139 [ 48, 11 ] tc qh"	8227	16.45%
"1297 [ 51, 22 ] kc td"	8224	16.45%
"725 [ 38, 22 ] ks td"	8221	16.44%
"1310 [ 51, 35 ] kc ts"	8211	16.42%
"377 [ 27, 26 ] 2s as"	8206	16.41%
"285 [ 24, 9 ] qd th"	8203	16.41%
"241 [ 22, 10 ] td jh"	8201	16.40%
"819 [ 40, 39 ] 2c ac"	8198	16.40%
"1174 [ 48, 46 ] tc 8c"	8191	16.38%
"1198 [ 49, 22 ] jc td"	8191	16.38%
"652 [ 36, 22 ] js td"	8190	16.38%
"309 [ 25, 9 ] kd th"	8186	16.37%
"620 [ 35, 25 ] ts kd"	8180	16.36%
"712 [ 38, 9 ] ks th"	8178	16.36%
"639 [ 36, 9 ] js th"	8171	16.34%
"320 [ 25, 20 ] kd 8d"	8159	16.32%
"548 [ 33, 20 ] 8s 8d"	8142	16.28%
"628 [ 35, 33 ] ts 8s"	8139	16.28%
"1185 [ 49, 9 ] jc th"	8137	16.27%
"1165 [ 48, 37 ] tc qs"	8130	16.26%
"43 [ 9, 7 ] th 8h"	8121	16.24%
"251 [ 22, 20 ] td 8d"	8120	16.24%
"230 [ 21, 20 ] 9d 8d"	8103	16.21%
"605 [ 35, 10 ] ts jh"	8100	16.20%
"675 [ 37, 9 ] qs th"	8099	16.20%
"1055 [ 46, 20 ] 8c 8d"	8099	16.20%
"1140 [ 48, 12 ] tc kh"	8092	16.18%
"52 [ 10, 7 ] jh 8h"	8088	16.18%
"35 [ 8, 7 ] 9h 8h"	8087	16.17%
"73 [ 12, 7 ] kh 8h"	8077	16.15%
"594 [ 34, 33 ] 9s 8s"	8068	16.14%
"242 [ 22, 11 ] td qh"	8067	16.13%
"1153 [ 48, 25 ] tc kd"	8063	16.13%
"1152 [ 48, 24 ] tc qd"	8062	16.12%
"735 [ 38, 32 ] ks 7s"	8055	16.11%
"1271 [ 50, 46 ] qc 8c"	8053	16.11%
"273 [ 23, 20 ] jd 8d"	8051	16.10%
"1260 [ 50, 35 ] qc ts"	8041	16.08%
"0 [ 1, 0 ] 2h ah"	8023	16.05%
"688 [ 37, 22 ] qs td"	8016	16.03%
"262 [ 23, 9 ] jd th"	8013	16.03%
"1164 [ 48, 36 ] tc js"	8003	16.01%
"619 [ 35, 24 ] ts qd"	8001	16.00%
"1320 [ 51, 45 ] kc 7c"	8000	16.00%
"1211 [ 49, 35 ] jc ts"	7991	15.98%
"1222 [ 49, 46 ] jc 8c"	7988	15.98%
"606 [ 35, 11 ] ts qh"	7973	15.95%
"1247 [ 50, 22 ] qc td"	7956	15.91%
"296 [ 24, 20 ] qd 8d"	7943	15.89%
"1151 [ 48, 23 ] tc jd"	7943	15.89%
"1234 [ 50, 9 ] qc th"	7911	15.82%
"699 [ 37, 33 ] qs 8s"	7907	15.81%
"663 [ 36, 33 ] js 8s"	7882	15.76%
"1127 [ 47, 46 ] 9c 8c"	7852	15.70%
"72 [ 12, 6 ] kh 7h"	7851	15.70%
"62 [ 11, 7 ] qh 8h"	7848	15.70%
"996 [ 45, 6 ] 7c 7h"	7848	15.70%
"71 [ 12, 5 ] kh 6h"	7845	15.69%
"319 [ 25, 19 ] kd 7d"	7838	15.68%
"1319 [ 51, 44 ] kc 6c"	7817	15.63%
"1009 [ 45, 19 ] 7c 7d"	7771	15.54%
"1022 [ 45, 32 ] 7c 7s"	7769	15.54%
"515 [ 32, 19 ] 7s 7d"	7743	15.49%
"734 [ 38, 31 ] ks 6s"	7731	15.46%
"177 [ 19, 6 ] 7d 7h"	7716	15.43%
"502 [ 32, 6 ] 7s 7h"	7693	15.39%
"560 [ 33, 32 ] 8s 7s"	7649	15.30%
"70 [ 12, 4 ] kh 5h"	7634	15.27%
"1173 [ 48, 45 ] tc 7c"	7620	15.24%
"1080 [ 46, 45 ] 8c 7c"	7597	15.19%
"318 [ 25, 18 ] kd 6d"	7596	15.19%
"627 [ 35, 32 ] ts 7s"	7589	15.18%
"1318 [ 51, 43 ] kc 5c"	7570	15.14%
"209 [ 20, 19 ] 8d 7d"	7547	15.09%
"27 [ 7, 6 ] 8h 7h"	7544	15.09%
"1126 [ 47, 45 ] 9c 7c"	7544	15.09%
"593 [ 34, 32 ] 9s 7s"	7539	15.08%
"229 [ 21, 19 ] 9d 7d"	7537	15.07%
"951 [ 44, 5 ] 6c 6h"	7529	15.06%
"34 [ 8, 6 ] 9h 7h"	7525	15.05%
"250 [ 22, 19 ] td 7d"	7481	14.96%
"316 [ 25, 16 ] kd 4d"	7460	14.92%
"733 [ 38, 30 ] ks 5s"	7448	14.90%
"61 [ 11, 6 ] qh 7h"	7444	14.89%
"317 [ 25, 17 ] kd 5d"	7443	14.89%
"295 [ 24, 19 ] qd 7d"	7441	14.88%
"732 [ 38, 29 ] ks 4s"	7421	14.84%
"69 [ 12, 3 ] kh 4h"	7410	14.82%
"1317 [ 51, 42 ] kc 4c"	7407	14.81%
"964 [ 44, 18 ] 6c 6d"	7398	14.80%
"1270 [ 50, 45 ] qc 7c"	7398	14.80%
"483 [ 31, 18 ] 6s 6d"	7395	14.79%
"698 [ 37, 32 ] qs 7s"	7375	14.75%
"272 [ 23, 19 ] jd 7d"	7374	14.75%
"158 [ 18, 5 ] 6d 6h"	7371	14.74%
"1094 [ 47, 13 ] 9c ad"	7360	14.72%
"1221 [ 49, 45 ] jc 7c"	7358	14.72%
"977 [ 44, 31 ] 6c 6s"	7340	14.68%
"42 [ 9, 6 ] th 7h"	7329	14.66%
"189 [ 19, 18 ] 7d 6d"	7321	14.64%
"470 [ 31, 5 ] 6s 6h"	7316	14.63%
"20 [ 6, 5 ] 7h 6h"	7314	14.63%
"68 [ 12, 2 ] kh 3h"	7314	14.63%
"662 [ 36, 32 ] js 7s"	7310	14.62%
"527 [ 32, 31 ] 7s 6s"	7306	14.61%
"1081 [ 47, 0 ] 9c ah"	7304	14.61%
"574 [ 34, 13 ] 9s ad"	7300	14.60%
"86 [ 13, 8 ] ad 9h"	7296	14.59%
"561 [ 34, 0 ] 9s ah"	7295	14.59%
"1034 [ 45, 44 ] 7c 6c"	7273	14.55%
"208 [ 20, 18 ] 8d 6d"	7272	14.54%
"1136 [ 48, 8 ] tc 9h"	7272	14.54%
"51 [ 10, 6 ] jh 7h"	7270	14.54%
"1116 [ 47, 35 ] 9c ts"	7269	14.54%
"1269 [ 50, 44 ] qc 6c"	7257	14.51%
"333 [ 26, 8 ] as 9h"	7251	14.50%
"1149 [ 48, 21 ] tc 9d"	7248	14.50%
"1107 [ 47, 26 ] 9c as"	7245	14.49%
"346 [ 26, 21 ] as 9d"	7241	14.48%
"239 [ 22, 8 ] td 9h"	7235	14.47%
"697 [ 37, 31 ] qs 6s"	7211	14.42%
"559 [ 33, 31 ] 8s 6s"	7210	14.42%
"989 [ 44, 43 ] 6c 5c"	7210	14.42%
"775 [ 39, 34 ] ac 9s"	7207	14.41%
"210 [ 21, 0 ] 9d ah"	7204	14.41%
"1316 [ 51, 41 ] kc 3c"	7198	14.40%
"731 [ 38, 28 ] ks 3s"	7196	14.39%
"294 [ 24, 18 ] qd 6d"	7162	14.32%
"762 [ 39, 21 ] ac 9d"	7152	14.30%
"749 [ 39, 8 ] ac 9h"	7150	14.30%
"1162 [ 48, 34 ] tc 9s"	7148	14.30%
"60 [ 11, 5 ] qh 6h"	7144	14.29%
"219 [ 21, 9 ] 9d th"	7141	14.28%
"603 [ 35, 8 ] ts 9h"	7141	14.28%
"315 [ 25, 15 ] kd 3d"	7138	14.28%
"170 [ 18, 17 ] 6d 5d"	7134	14.27%
"1090 [ 47, 9 ] 9c th"	7133	14.27%
"616 [ 35, 21 ] ts 9d"	7130	14.26%
"1103 [ 47, 22 ] 9c td"	7121	14.24%
"26 [ 7, 5 ] 8h 6h"	7118	14.24%
"583 [ 34, 22 ] 9s td"	7106	14.21%
"14 [ 5, 4 ] 6h 5h"	7103	14.21%
"526 [ 32, 30 ] 7s 5s"	7102	14.20%
"293 [ 24, 17 ] qd 5d"	7095	14.19%
"314 [ 25, 14 ] kd 2d"	7086	14.17%
"774 [ 39, 33 ] ac 8s"	7084	14.17%
"67 [ 12, 1 ] kh 2h"	7078	14.16%
"730 [ 38, 27 ] ks 2s"	7076	14.15%
"945 [ 43, 42 ] 5c 4c"	7054	14.11%
"59 [ 11, 4 ] qh 5h"	7047	14.09%
"1117 [ 47, 36 ] 9c js"	7045	14.09%
"711 [ 38, 8 ] ks 9h"	7042	14.08%
"1268 [ 50, 43 ] qc 5c"	7029	14.06%
"584 [ 34, 23 ] 9s jd"	7024	14.05%
"9 [ 4, 3 ] 5h 4h"	7019	14.04%
"1079 [ 46, 44 ] 8c 6c"	7018	14.04%
"495 [ 31, 30 ] 6s 5s"	7016	14.03%
"1315 [ 51, 40 ] kc 2c"	7016	14.03%
"452 [ 30, 17 ] 5s 5d"	7011	14.02%
"570 [ 34, 9 ] 9s th"	7011	14.02%
"907 [ 43, 4 ] 5c 5h"	7008	14.02%
"586 [ 34, 25 ] 9s kd"	7007	14.01%
"696 [ 37, 30 ] qs 5s"	7003	14.01%
"761 [ 39, 20 ] ac 8d"	7002	14.00%
"1104 [ 47, 23 ] 9c jd"	7002	14.00%
"1093 [ 47, 12 ] 9c kh"	6990	13.98%
"748 [ 39, 7 ] ac 8h"	6988	13.98%
"332 [ 26, 7 ] as 8h"	6987	13.97%
"626 [ 35, 31 ] ts 6s"	6987	13.97%
"573 [ 34, 12 ] 9s kh"	6978	13.96%
"1033 [ 45, 43 ] 7c 5c"	6973	13.95%
"933 [ 43, 30 ] 5c 5s"	6971	13.94%
"152 [ 17, 16 ] 5d 4d"	6968	13.94%
"1184 [ 49, 8 ] jc 9h"	6968	13.94%
"190 [ 20, 0 ] 8d ah"	6966	13.93%
"1048 [ 46, 13 ] 8c ad"	6965	13.93%
"724 [ 38, 21 ] ks 9d"	6952	13.90%
"1172 [ 48, 44 ] tc 6c"	6947	13.89%
"1092 [ 47, 11 ] 9c qh"	6945	13.89%
"41 [ 9, 5 ] th 6h"	6938	13.88%
"528 [ 33, 0 ] 8s ah"	6936	13.87%
"439 [ 30, 4 ] 5s 5h"	6935	13.87%
"1105 [ 47, 24 ] 9c qd"	6933	13.87%
"85 [ 13, 7 ] ad 8h"	6932	13.86%
"222 [ 21, 12 ] 9d kh"	6931	13.86%
"228 [ 21, 18 ] 9d 6d"	6929	13.86%
"920 [ 43, 17 ] 5c 5d"	6919	13.84%
"464 [ 30, 29 ] 5s 4s"	6917	13.83%
"571 [ 34, 10 ] 9s jh"	6916	13.83%
"1309 [ 51, 34 ] kc 9s"	6914	13.83%
"695 [ 37, 29 ] qs 4s"	6913	13.83%
"1210 [ 49, 34 ] jc 9s"	6911	13.82%
"585 [ 34, 24 ] 9s qd"	6910	13.82%
"1125 [ 47, 44 ] 9c 6c"	6910	13.82%
"592 [ 34, 31 ] 9s 6s"	6908	13.82%
"19 [ 6, 4 ] 7h 5h"	6906	13.81%
"1106 [ 47, 25 ] 9c kd"	6902	13.80%
"1296 [ 51, 21 ] kc 9d"	6888	13.78%
"221 [ 21, 11 ] 9d qh"	6882	13.76%
"1267 [ 50, 42 ] qc 4c"	6881	13.76%
"308 [ 25, 8 ] kd 9h"	6878	13.76%
"1035 [ 46, 0 ] 8c ah"	6871	13.74%
"1259 [ 50, 34 ] qc 9s"	6867	13.73%
"140 [ 17, 4 ] 5d 5h"	6866	13.73%
"771 [ 39, 30 ] ac 5s"	6865	13.73%
"651 [ 36, 21 ] js 9d"	6864	13.73%
"188 [ 19, 17 ] 7d 5d"	6859	13.72%
"1283 [ 51, 8 ] kc 9h"	6859	13.72%
"220 [ 21, 10 ] 9d jh"	6858	13.72%
"1091 [ 47, 10 ] 9c jh"	6858	13.72%
"1246 [ 50, 21 ] qc 9d"	6853	13.71%
"541 [ 33, 13 ] 8s ad"	6851	13.70%
"1118 [ 47, 37 ] 9c qs"	6851	13.70%
"249 [ 22, 18 ] td 6d"	6848	13.70%
"638 [ 36, 8 ] js 9h"	6847	13.69%
"292 [ 24, 16 ] qd 4d"	6845	13.69%
"435 [ 30, 0 ] 5s ah"	6837	13.67%
"58 [ 11, 3 ] qh 4h"	6834	13.67%
"448 [ 30, 13 ] 5s ad"	6831	13.66%
"261 [ 23, 8 ] jd 9h"	6828	13.66%
"1119 [ 47, 38 ] 9c ks"	6820	13.64%
"1197 [ 49, 21 ] jc 9d"	6817	13.63%
"687 [ 37, 21 ] qs 9d"	6802	13.60%
"136 [ 17, 0 ] 5d ah"	6798	13.60%
"33 [ 8, 5 ] 9h 6h"	6795	13.59%
"1233 [ 50, 8 ] qc 9h"	6792	13.58%
"82 [ 13, 4 ] ad 5h"	6789	13.58%
"674 [ 37, 8 ] qs 9h"	6789	13.58%
"661 [ 36, 31 ] js 6s"	6785	13.57%
"342 [ 26, 17 ] as 5d"	6782	13.56%
"916 [ 43, 13 ] 5c ad"	6775	13.55%
"572 [ 34, 11 ] 9s qh"	6772	13.54%
"1061 [ 46, 26 ] 8c as"	6771	13.54%
"864 [ 42, 3 ] 4c 4h"	6762	13.52%
"345 [ 26, 20 ] as 8d"	6754	13.51%
"1220 [ 49, 44 ] jc 6c"	6753	13.51%
"929 [ 43, 26 ] 5c as"	6749	13.50%
"694 [ 37, 28 ] qs 3s"	6746	13.49%
"903 [ 43, 0 ] 5c ah"	6744	13.49%
"291 [ 24, 15 ] qd 3d"	6740	13.48%
"422 [ 29, 16 ] 4s 4d"	6740	13.48%
"1219 [ 49, 43 ] jc 5c"	6736	13.47%
"409 [ 29, 3 ] 4s 4h"	6723	13.45%
"890 [ 42, 29 ] 4c 4s"	6720	13.44%
"49 [ 10, 4 ] jh 5h"	6719	13.44%
"1016 [ 45, 26 ] 7c as"	6718	13.44%
"50 [ 10, 5 ] jh 6h"	6711	13.42%
"344 [ 26, 19 ] as 7d"	6709	13.42%
"123 [ 16, 3 ] 4d 4h"	6704	13.41%
"760 [ 39, 19 ] ac 7d"	6699	13.40%
"331 [ 26, 6 ] as 7h"	6689	13.38%
"270 [ 23, 17 ] jd 5d"	6688	13.38%
"660 [ 36, 30 ] js 5s"	6687	13.37%
"284 [ 24, 8 ] qd 9h"	6685	13.37%
"745 [ 39, 4 ] ac 5h"	6683	13.37%
"13 [ 5, 3 ] 6h 4h"	6682	13.36%
"57 [ 11, 2 ] qh 3h"	6680	13.36%
"329 [ 26, 4 ] as 5h"	6666	13.33%
"877 [ 42, 16 ] 4c 4d"	6663	13.33%
"835 [ 41, 15 ] 3c 3d"	6662	13.32%
"758 [ 39, 17 ] ac 5d"	6657	13.31%
"988 [ 44, 42 ] 6c 4c"	6653	13.31%
"1266 [ 50, 41 ] qc 3c"	6653	13.31%
"509 [ 32, 13 ] 7s ad"	6652	13.30%
"1078 [ 46, 43 ] 8c 5c"	6647	13.29%
"271 [ 23, 18 ] jd 6d"	6642	13.28%
"171 [ 19, 0 ] 7d ah"	6631	13.26%
"269 [ 23, 16 ] jd 4d"	6624	13.25%
"1218 [ 49, 42 ] jc 4c"	6624	13.25%
"773 [ 39, 32 ] ac 7s"	6623	13.25%
"747 [ 39, 6 ] ac 7h"	6619	13.24%
"558 [ 33, 30 ] 8s 5s"	6614	13.23%
"496 [ 32, 0 ] 7s ah"	6612	13.22%
"120 [ 16, 0 ] 4d ah"	6601	13.20%
"822 [ 41, 2 ] 3c 3h"	6601	13.20%
"207 [ 20, 17 ] 8d 5d"	6600	13.20%
"659 [ 36, 29 ] js 4s"	6588	13.18%
"944 [ 43, 41 ] 5c 3c"	6588	13.18%
"757 [ 39, 16 ] ac 4d"	6582	13.16%
"887 [ 42, 26 ] 4c as"	6582	13.16%
"1265 [ 50, 40 ] qc 2c"	6582	13.16%
"744 [ 39, 3 ] ac 4h"	6569	13.14%
"393 [ 28, 15 ] 3s 3d"	6568	13.14%
"25 [ 7, 4 ] 8h 5h"	6567	13.13%
"1003 [ 45, 13 ] 7c ad"	6564	13.13%
