"1167 [ 48, 39 ] tc ac"	32953	65.91%
"244 [ 22, 13 ] td ad"	32940	65.88%
"766 [ 39, 25 ] ac kd"	32932	65.86%
"621 [ 35, 26 ] ts as"	32891	65.78%
"666 [ 37, 0 ] qs ah"	32889	65.78%
"36 [ 9, 0 ] th ah"	32860	65.72%
"703 [ 38, 0 ] ks ah"	32860	65.72%
"753 [ 39, 12 ] ac kh"	32788	65.58%
"1225 [ 50, 0 ] qc ah"	32759	65.52%
"765 [ 39, 24 ] ac qd"	32752	65.50%
"1238 [ 50, 13 ] qc ad"	32734	65.47%
"349 [ 26, 24 ] as qd"	32723	65.45%
"752 [ 39, 11 ] ac qh"	32699	65.40%
"89 [ 13, 11 ] ad qh"	32656	65.31%
"336 [ 26, 11 ] as qh"	32652	65.30%
"1251 [ 50, 26 ] qc as"	32649	65.30%
"276 [ 24, 0 ] qd ah"	32606	65.21%
"679 [ 37, 13 ] qs ad"	32573	65.15%
"778 [ 39, 37 ] ac qs"	32519	65.04%
"1202 [ 49, 26 ] jc as"	32406	64.81%
"348 [ 26, 23 ] as jd"	32394	64.79%
"88 [ 13, 10 ] ad jh"	32333	64.67%
"1176 [ 49, 0 ] jc ah"	32330	64.66%
"630 [ 36, 0 ] js ah"	32329	64.66%
"751 [ 39, 10 ] ac jh"	32326	64.65%
"1325 [ 51, 50 ] kc qc"	32321	64.64%
"777 [ 39, 36 ] ac js"	32299	64.60%
"335 [ 26, 10 ] as jh"	32297	64.59%
"253 [ 23, 0 ] jd ah"	32293	64.59%
"740 [ 38, 37 ] ks qs"	32280	64.56%
"1189 [ 49, 13 ] jc ad"	32266	64.53%
"324 [ 25, 24 ] kd qd"	32245	64.49%
"764 [ 39, 23 ] ac jd"	32243	64.49%
"77 [ 12, 11 ] kh qh"	32188	64.38%
"223 [ 21, 13 ] 9d ad"	32183	64.37%
"1120 [ 47, 39 ] 9c ac"	32118	64.24%
"643 [ 36, 13 ] js ad"	32111	64.22%
"763 [ 39, 22 ] ac td"	32067	64.13%
"483 [ 31, 18 ] 6s 6d"	32057	64.11%
"964 [ 44, 18 ] 6c 6d"	31996	63.99%
"158 [ 18, 5 ] 6d 6h"	31992	63.98%
"608 [ 35, 13 ] ts ad"	31987	63.97%
"28 [ 8, 0 ] 9h ah"	31972	63.94%
"595 [ 35, 0 ] ts ah"	31972	63.94%
"1154 [ 48, 26 ] tc as"	31972	63.94%
"347 [ 26, 22 ] as td"	31962	63.92%
"776 [ 39, 35 ] ac ts"	31955	63.91%
"750 [ 39, 9 ] ac th"	31939	63.88%
"1128 [ 48, 0 ] tc ah"	31935	63.87%
"951 [ 44, 5 ] 6c 6h"	31933	63.87%
"587 [ 34, 26 ] 9s as"	31926	63.85%
"977 [ 44, 31 ] 6c 6s"	31912	63.82%
"470 [ 31, 5 ] 6s 6h"	31897	63.79%
"87 [ 13, 9 ] ad th"	31884	63.77%
"554 [ 33, 26 ] 8s as"	31880	63.76%
"21 [ 7, 0 ] 8h ah"	31862	63.72%
"739 [ 38, 36 ] ks js"	31838	63.68%
"76 [ 12, 10 ] kh jh"	31835	63.67%
"231 [ 22, 0 ] td ah"	31833	63.67%
"334 [ 26, 9 ] as th"	31811	63.62%
"323 [ 25, 23 ] kd jd"	31800	63.60%
"1324 [ 51, 49 ] kc jc"	31789	63.58%
"1141 [ 48, 13 ] tc ad"	31787	63.57%
"203 [ 20, 13 ] 8d ad"	31743	63.49%
"1074 [ 46, 39 ] 8c ac"	31698	63.40%
"738 [ 38, 35 ] ks ts"	31624	63.25%
"322 [ 25, 22 ] kd td"	31526	63.05%
"1323 [ 51, 48 ] kc tc"	31499	63.00%
"1286 [ 51, 11 ] kc qh"	31482	62.96%
"714 [ 38, 11 ] ks qh"	31459	62.92%
"75 [ 12, 9 ] kh th"	31426	62.85%
"1250 [ 50, 25 ] qc kd"	31390	62.78%
"678 [ 37, 12 ] qs kh"	31363	62.73%
"288 [ 24, 12 ] qd kh"	31344	62.69%
"1299 [ 51, 24 ] kc qd"	31330	62.66%
"1029 [ 45, 39 ] 7c ac"	31322	62.64%
"691 [ 37, 25 ] qs kd"	31320	62.64%
"15 [ 6, 0 ] 7h ah"	31309	62.62%
"522 [ 32, 26 ] 7s as"	31305	62.61%
"749 [ 39, 8 ] ac 9h"	31305	62.61%
"574 [ 34, 13 ] 9s ad"	31267	62.53%
"1263 [ 50, 38 ] qc ks"	31263	62.53%
"184 [ 19, 13 ] 7d ad"	31261	62.52%
"1312 [ 51, 37 ] kc qs"	31251	62.50%
"311 [ 25, 11 ] kd qh"	31242	62.48%
"727 [ 38, 24 ] ks qd"	31207	62.41%
"1237 [ 50, 12 ] qc kh"	31205	62.41%
"333 [ 26, 8 ] as 9h"	31198	62.40%
"346 [ 26, 21 ] as 9d"	31195	62.39%
"1107 [ 47, 26 ] 9c as"	31134	62.27%
"265 [ 23, 12 ] jd kh"	31123	62.25%
"210 [ 21, 0 ] 9d ah"	31113	62.23%
"86 [ 13, 8 ] ad 9h"	31106	62.21%
"461 [ 30, 26 ] 5s as"	31021	62.04%
"1081 [ 47, 0 ] 9c ah"	31021	62.04%
"985 [ 44, 39 ] 6c ac"	31013	62.03%
"1188 [ 49, 12 ] jc kh"	30994	61.99%
"1094 [ 47, 13 ] 9c ad"	30980	61.96%
"190 [ 20, 0 ] 8d ah"	30975	61.95%
"942 [ 43, 39 ] 5c ac"	30967	61.93%
"491 [ 31, 26 ] 6s as"	30966	61.93%
"1048 [ 46, 13 ] 8c ad"	30952	61.90%
"166 [ 18, 13 ] 6d ad"	30910	61.82%
"762 [ 39, 21 ] ac 9d"	30902	61.80%
"1201 [ 49, 25 ] jc kd"	30891	61.78%
"561 [ 34, 0 ] 9s ah"	30873	61.75%
"775 [ 39, 34 ] ac 9s"	30864	61.73%
"541 [ 33, 13 ] 8s ad"	30850	61.70%
"713 [ 38, 10 ] ks jh"	30838	61.68%
"726 [ 38, 23 ] ks jd"	30832	61.66%
"655 [ 36, 25 ] js kd"	30814	61.63%
"6 [ 4, 0 ] 5h ah"	30806	61.61%
"1298 [ 51, 23 ] kc jd"	30789	61.58%
"1274 [ 50, 49 ] qc jc"	30780	61.56%
"1035 [ 46, 0 ] 8c ah"	30778	61.56%
"1285 [ 51, 10 ] kc jh"	30778	61.56%
"321 [ 25, 21 ] kd 9d"	30775	61.55%
"528 [ 33, 0 ] 8s ah"	30760	61.52%
"149 [ 17, 13 ] 5d ad"	30756	61.51%
"310 [ 25, 10 ] kd jh"	30750	61.50%
"774 [ 39, 33 ] ac 8s"	30736	61.47%
"1311 [ 51, 36 ] kc js"	30725	61.45%
"761 [ 39, 20 ] ac 8d"	30707	61.41%
"10 [ 5, 0 ] 6h ah"	30700	61.40%
"299 [ 24, 23 ] qd jd"	30700	61.40%
"1140 [ 48, 12 ] tc kh"	30698	61.40%
"642 [ 36, 12 ] js kh"	30692	61.38%
"65 [ 11, 10 ] qh jh"	30686	61.37%
"332 [ 26, 7 ] as 8h"	30684	61.37%
"1061 [ 46, 26 ] 8c as"	30684	61.37%
"702 [ 37, 36 ] qs js"	30679	61.36%
"345 [ 26, 20 ] as 8d"	30675	61.35%
"74 [ 12, 8 ] kh 9h"	30674	61.35%
"1214 [ 49, 38 ] jc ks"	30646	61.29%
"309 [ 25, 9 ] kd th"	30642	61.28%
"748 [ 39, 7 ] ac 8h"	30636	61.27%
"1284 [ 51, 9 ] kc th"	30628	61.26%
"737 [ 38, 34 ] ks 9s"	30616	61.23%
"3 [ 3, 0 ] 4h ah"	30588	61.18%
"243 [ 22, 12 ] td kh"	30581	61.16%
"452 [ 30, 17 ] 5s 5d"	30578	61.16%
"85 [ 13, 7 ] ad 8h"	30567	61.13%
"920 [ 43, 17 ] 5c 5d"	30562	61.12%
"907 [ 43, 4 ] 5c 5h"	30556	61.11%
"439 [ 30, 4 ] 5s 5h"	30540	61.08%
"1310 [ 51, 35 ] kc ts"	30530	61.06%
"140 [ 17, 4 ] 5d 5h"	30510	61.02%
"933 [ 43, 30 ] 5c 5s"	30491	60.98%
"1322 [ 51, 47 ] kc 9c"	30484	60.97%
"133 [ 16, 13 ] 4d ad"	30480	60.96%
"1153 [ 48, 25 ] tc kd"	30459	60.92%
"1166 [ 48, 38 ] tc ks"	30457	60.91%
"725 [ 38, 22 ] ks td"	30439	60.88%
"64 [ 11, 9 ] qh th"	30412	60.82%
"701 [ 37, 35 ] qs ts"	30409	60.82%
"712 [ 38, 9 ] ks th"	30406	60.81%
"607 [ 35, 12 ] ts kh"	30377	60.75%
"432 [ 29, 26 ] 4s as"	30362	60.72%
"620 [ 35, 25 ] ts kd"	30352	60.70%
"990 [ 45, 0 ] 7c ah"	30335	60.67%
"1297 [ 51, 22 ] kc td"	30333	60.67%
"344 [ 26, 19 ] as 7d"	30330	60.66%
"1273 [ 50, 48 ] qc tc"	30324	60.65%
"298 [ 24, 22 ] qd td"	30291	60.58%
"1016 [ 45, 26 ] 7c as"	30276	60.55%
"171 [ 19, 0 ] 7d ah"	30268	60.54%
"760 [ 39, 19 ] ac 7d"	30260	60.52%
"509 [ 32, 13 ] 7s ad"	30222	60.44%
"1003 [ 45, 13 ] 7c ad"	30210	60.42%
"900 [ 42, 39 ] 4c ac"	30208	60.42%
"773 [ 39, 32 ] ac 7s"	30193	60.39%
"496 [ 32, 0 ] 7s ah"	30186	60.37%
"84 [ 13, 6 ] ad 7h"	30115	60.23%
"859 [ 41, 39 ] 3c ac"	30091	60.18%
"331 [ 26, 6 ] as 7h"	30040	60.08%
"747 [ 39, 6 ] ac 7h"	29989	59.98%
"320 [ 25, 20 ] kd 8d"	29984	59.97%
"118 [ 15, 13 ] 3d ad"	29983	59.97%
"73 [ 12, 7 ] kh 8h"	29981	59.96%
"1 [ 2, 0 ] 3h ah"	29973	59.95%
"771 [ 39, 30 ] ac 5s"	29964	59.93%
"745 [ 39, 4 ] ac 5h"	29950	59.90%
"104 [ 14, 13 ] 2d ad"	29946	59.89%
"448 [ 30, 13 ] 5s ad"	29936	59.87%
"136 [ 17, 0 ] 5d ah"	29932	59.86%
"772 [ 39, 31 ] ac 6s"	29909	59.82%
"330 [ 26, 5 ] as 6h"	29903	59.81%
"916 [ 43, 13 ] 5c ad"	29880	59.76%
"404 [ 28, 26 ] 3s as"	29879	59.76%
"929 [ 43, 26 ] 5c as"	29876	59.75%
"758 [ 39, 17 ] ac 5d"	29872	59.74%
"82 [ 13, 4 ] ad 5h"	29868	59.74%
"478 [ 31, 13 ] 6s ad"	29867	59.73%
"1235 [ 50, 10 ] qc jh"	29865	59.73%
"586 [ 34, 25 ] 9s kd"	29858	59.72%
"329 [ 26, 4 ] as 5h"	29848	59.70%
"759 [ 39, 18 ] ac 6d"	29845	59.69%
"736 [ 38, 33 ] ks 8s"	29839	59.68%
"903 [ 43, 0 ] 5c ah"	29839	59.68%
"435 [ 30, 0 ] 5s ah"	29809	59.62%
"465 [ 31, 0 ] 6s ah"	29793	59.59%
"1321 [ 51, 46 ] kc 8c"	29790	59.58%
"746 [ 39, 5 ] ac 6h"	29769	59.54%
"946 [ 44, 0 ] 6c ah"	29768	59.54%
"573 [ 34, 12 ] 9s kh"	29757	59.51%
"83 [ 13, 5 ] ad 6h"	29754	59.51%
"972 [ 44, 26 ] 6c as"	29749	59.50%
"72 [ 12, 6 ] kh 7h"	29745	59.49%
"1200 [ 49, 24 ] jc qd"	29742	59.48%
"1296 [ 51, 21 ] kc 9d"	29726	59.45%
"735 [ 38, 32 ] ks 7s"	29717	59.43%
"959 [ 44, 13 ] 6c ad"	29716	59.43%
"724 [ 38, 21 ] ks 9d"	29715	59.43%
"153 [ 18, 0 ] 6d ah"	29711	59.42%
"676 [ 37, 10 ] qs jh"	29711	59.42%
"711 [ 38, 8 ] ks 9h"	29702	59.40%
"1248 [ 50, 23 ] qc jd"	29699	59.40%
"222 [ 21, 12 ] 9d kh"	29696	59.39%
"377 [ 27, 26 ] 2s as"	29684	59.37%
"308 [ 25, 8 ] kd 9h"	29678	59.36%
"689 [ 37, 23 ] qs jd"	29673	59.35%
"1213 [ 49, 37 ] jc qs"	29671	59.34%
"275 [ 23, 22 ] jd td"	29667	59.33%
"1187 [ 49, 11 ] jc qh"	29665	59.33%
"1320 [ 51, 45 ] kc 7c"	29658	59.32%
"1309 [ 51, 34 ] kc 9s"	29639	59.28%
"654 [ 36, 24 ] js qd"	29632	59.26%
"1261 [ 50, 36 ] qc js"	29631	59.26%
"641 [ 36, 11 ] js qh"	29621	59.24%
"0 [ 1, 0 ] 2h ah"	29619	59.24%
"342 [ 26, 17 ] as 5d"	29616	59.23%
"286 [ 24, 10 ] qd jh"	29613	59.23%
"319 [ 25, 19 ] kd 7d"	29605	59.21%
"1119 [ 47, 38 ] 9c ks"	29571	59.14%
"343 [ 26, 18 ] as 6d"	29563	59.13%
"54 [ 10, 9 ] jh th"	29560	59.12%
"819 [ 40, 39 ] 2c ac"	29549	59.10%
"264 [ 23, 11 ] jd qh"	29547	59.09%
"1106 [ 47, 25 ] 9c kd"	29519	59.04%
"1093 [ 47, 12 ] 9c kh"	29505	59.01%
"1272 [ 50, 47 ] qc 9c"	29501	59.00%
"1224 [ 49, 48 ] jc tc"	29498	59.00%
"63 [ 11, 8 ] qh 9h"	29481	58.96%
"675 [ 37, 9 ] qs th"	29468	58.94%
"242 [ 22, 11 ] td qh"	29466	58.93%
"619 [ 35, 24 ] ts qd"	29466	58.93%
"700 [ 37, 34 ] qs 9s"	29444	58.89%
"874 [ 42, 13 ] 4c ad"	29439	58.88%
"285 [ 24, 9 ] qd th"	29412	58.82%
"328 [ 26, 3 ] as 4h"	29412	58.82%
"770 [ 39, 29 ] ac 4s"	29409	58.82%
"665 [ 36, 35 ] js ts"	29400	58.80%
"688 [ 37, 22 ] qs td"	29400	58.80%
"1247 [ 50, 22 ] qc td"	29387	58.77%
"1260 [ 50, 35 ] qc ts"	29379	58.76%
"406 [ 29, 0 ] 4s ah"	29376	58.75%
"1165 [ 48, 37 ] tc qs"	29368	58.74%
"71 [ 12, 5 ] kh 6h"	29360	58.72%
"887 [ 42, 26 ] 4c as"	29354	58.71%
"419 [ 29, 13 ] 4s ad"	29348	58.70%
"1152 [ 48, 24 ] tc qd"	29338	58.68%
"1234 [ 50, 9 ] qc th"	29317	58.63%
"120 [ 16, 0 ] 4d ah"	29309	58.62%
"744 [ 39, 3 ] ac 4h"	29304	58.61%
"1283 [ 51, 8 ] kc 9h"	29298	58.60%
"341 [ 26, 16 ] as 4d"	29297	58.59%
"81 [ 13, 3 ] ad 4h"	29285	58.57%
"297 [ 24, 21 ] qd 9d"	29268	58.54%
"1139 [ 48, 11 ] tc qh"	29266	58.53%
"734 [ 38, 31 ] ks 6s"	29265	58.53%
"861 [ 42, 0 ] 4c ah"	29265	58.53%
"606 [ 35, 11 ] ts qh"	29258	58.52%
"757 [ 39, 16 ] ac 4d"	29227	58.45%
"318 [ 25, 18 ] kd 6d"	29208	58.42%
"756 [ 39, 15 ] ac 3d"	29200	58.40%
"743 [ 39, 2 ] ac 3h"	29119	58.24%
"1319 [ 51, 44 ] kc 6c"	29111	58.22%
"833 [ 41, 13 ] 3c ad"	29018	58.04%
"1308 [ 51, 33 ] kc 8s"	28990	57.98%
"846 [ 41, 26 ] 3c as"	28984	57.97%
"890 [ 42, 29 ] 4c 4s"	28984	57.97%
"1282 [ 51, 7 ] kc 8h"	28972	57.94%
"378 [ 28, 0 ] 3s ah"	28970	57.94%
"391 [ 28, 13 ] 3s ad"	28968	57.94%
"80 [ 13, 2 ] ad 3h"	28953	57.91%
"409 [ 29, 3 ] 4s 4h"	28953	57.91%
"769 [ 39, 28 ] ac 3s"	28930	57.86%
"723 [ 38, 20 ] ks 8d"	28925	57.85%
"340 [ 26, 15 ] as 3d"	28920	57.84%
"123 [ 16, 3 ] 4d 4h"	28914	57.83%
"1318 [ 51, 43 ] kc 5c"	28898	57.80%
"422 [ 29, 16 ] 4s 4d"	28896	57.79%
"540 [ 33, 12 ] 8s kh"	28892	57.78%
"1060 [ 46, 25 ] 8c kd"	28888	57.78%
"1073 [ 46, 38 ] 8c ks"	28887	57.77%
"710 [ 38, 7 ] ks 8h"	28886	57.77%
"1271 [ 50, 46 ] qc 8c"	28884	57.77%
"820 [ 41, 0 ] 3c ah"	28854	57.71%
"553 [ 33, 25 ] 8s kd"	28846	57.69%
"864 [ 42, 3 ] 4c 4h"	28839	57.68%
"70 [ 12, 4 ] kh 5h"	28831	57.66%
"327 [ 26, 2 ] as 3h"	28816	57.63%
"1295 [ 51, 20 ] kc 8d"	28810	57.62%
"326 [ 26, 1 ] as 2h"	28801	57.60%
"733 [ 38, 30 ] ks 5s"	28786	57.57%
"699 [ 37, 33 ] qs 8s"	28783	57.57%
"202 [ 20, 12 ] 8d kh"	28779	57.56%
"62 [ 11, 7 ] qh 8h"	28773	57.55%
"877 [ 42, 16 ] 4c 4d"	28751	57.50%
"664 [ 36, 34 ] js 9s"	28749	57.50%
"105 [ 15, 0 ] 3d ah"	28739	57.48%
"1047 [ 46, 12 ] 8c kh"	28732	57.46%
"687 [ 37, 21 ] qs 9d"	28729	57.46%
"317 [ 25, 17 ] kd 5d"	28711	57.42%
"1294 [ 51, 19 ] kc 7d"	28697	57.39%
"307 [ 25, 7 ] kd 8h"	28687	57.37%
"1002 [ 45, 12 ] 7c kh"	28682	57.36%
"274 [ 23, 21 ] jd 9d"	28657	57.31%
"296 [ 24, 20 ] qd 8d"	28650	57.30%
"1281 [ 51, 6 ] kc 7h"	28622	57.24%
"722 [ 38, 19 ] ks 7d"	28607	57.21%
"306 [ 25, 6 ] kd 7h"	28602	57.20%
"1223 [ 49, 47 ] jc 9c"	28573	57.15%
"69 [ 12, 3 ] kh 4h"	28560	57.12%
"1028 [ 45, 38 ] 7c ks"	28560	57.12%
"364 [ 27, 13 ] 2s ad"	28551	57.10%
"53 [ 10, 8 ] jh 9h"	28549	57.10%
"1307 [ 51, 32 ] kc 7s"	28533	57.07%
"221 [ 21, 11 ] 9d qh"	28528	57.06%
"793 [ 40, 13 ] 2c ad"	28524	57.05%
"585 [ 34, 24 ] 9s qd"	28509	57.02%
"572 [ 34, 11 ] 9s qh"	28496	56.99%
"755 [ 39, 14 ] ac 2d"	28479	56.96%
"1233 [ 50, 8 ] qc 9h"	28475	56.95%
"742 [ 39, 1 ] ac 2h"	28474	56.95%
"1015 [ 45, 25 ] 7c kd"	28473	56.95%
"284 [ 24, 8 ] qd 9h"	28465	56.93%
"1211 [ 49, 35 ] jc ts"	28464	56.93%
"1259 [ 50, 34 ] qc 9s"	28464	56.93%
"709 [ 38, 6 ] ks 7h"	28448	56.90%
"91 [ 14, 0 ] 2d ah"	28445	56.89%
"674 [ 37, 8 ] qs 9h"	28440	56.88%
"79 [ 13, 1 ] ad 2h"	28432	56.86%
"262 [ 23, 9 ] jd th"	28430	56.86%
"1151 [ 48, 23 ] tc jd"	28429	56.86%
"780 [ 40, 0 ] 2c ah"	28424	56.85%
"806 [ 40, 26 ] 2c as"	28423	56.85%
"1118 [ 47, 37 ] 9c qs"	28422	56.84%
"618 [ 35, 23 ] ts jd"	28419	56.84%
"732 [ 38, 29 ] ks 4s"	28419	56.84%
"508 [ 32, 12 ] 7s kh"	28410	56.82%
"183 [ 19, 12 ] 7d kh"	28399	56.80%
"316 [ 25, 16 ] kd 4d"	28396	56.79%
"241 [ 22, 10 ] td jh"	28393	56.79%
"1246 [ 50, 21 ] qc 9d"	28392	56.78%
"1105 [ 47, 24 ] 9c qd"	28373	56.75%
"1092 [ 47, 11 ] 9c qh"	28372	56.74%
"339 [ 26, 14 ] as 2d"	28356	56.71%
"1317 [ 51, 42 ] kc 4c"	28352	56.70%
"652 [ 36, 22 ] js td"	28350	56.70%
"305 [ 25, 5 ] kd 6h"	28342	56.68%
"1198 [ 49, 22 ] jc td"	28336	56.67%
"605 [ 35, 10 ] ts jh"	28324	56.65%
"521 [ 32, 25 ] 7s kd"	28323	56.65%
"1138 [ 48, 10 ] tc jh"	28312	56.62%
"768 [ 39, 27 ] ac 2s"	28309	56.62%
"351 [ 27, 0 ] 2s ah"	28308	56.62%
"165 [ 18, 12 ] 6d kh"	28299	56.60%
"1185 [ 49, 9 ] jc th"	28294	56.59%
"1164 [ 48, 36 ] tc js"	28272	56.54%
"639 [ 36, 9 ] js th"	28247	56.49%
"1270 [ 50, 45 ] qc 7c"	28170	56.34%
"1306 [ 51, 31 ] kc 6s"	28129	56.26%
"490 [ 31, 25 ] 6s kd"	28118	56.24%
"721 [ 38, 18 ] ks 6d"	28089	56.18%
"1280 [ 51, 5 ] kc 6h"	28072	56.14%
"971 [ 44, 25 ] 6c kd"	28067	56.13%
"958 [ 44, 12 ] 6c kh"	28055	56.11%
"315 [ 25, 15 ] kd 3d"	28050	56.10%
"629 [ 35, 34 ] ts 9s"	28040	56.08%
"1293 [ 51, 18 ] kc 6d"	28039	56.08%
"731 [ 38, 28 ] ks 3s"	28014	56.03%
"477 [ 31, 12 ] 6s kh"	28004	56.01%
"1222 [ 49, 46 ] jc 8c"	27999	56.00%
"697 [ 37, 31 ] qs 6s"	27998	56.00%
"698 [ 37, 32 ] qs 7s"	27936	55.87%
"61 [ 11, 6 ] qh 7h"	27924	55.85%
"708 [ 38, 5 ] ks 6h"	27922	55.84%
"1316 [ 51, 41 ] kc 3c"	27919	55.84%
"60 [ 11, 5 ] qh 6h"	27898	55.80%
"273 [ 23, 20 ] jd 8d"	27880	55.76%
"447 [ 30, 12 ] 5s kh"	27866	55.73%
"1175 [ 48, 47 ] tc 9c"	27864	55.73%
"52 [ 10, 7 ] jh 8h"	27862	55.72%
"663 [ 36, 33 ] js 8s"	27836	55.67%
"1279 [ 51, 4 ] kc 5h"	27815	55.63%
"252 [ 22, 21 ] td 9d"	27811	55.62%
"984 [ 44, 38 ] 6c ks"	27789	55.58%
"1269 [ 50, 44 ] qc 6c"	27785	55.57%
"295 [ 24, 19 ] qd 7d"	27767	55.53%
"148 [ 17, 12 ] 5d kh"	27758	55.52%
"1258 [ 50, 33 ] qc 8s"	27746	55.49%
"1072 [ 46, 37 ] 8c qs"	27743	55.49%
"915 [ 43, 12 ] 5c kh"	27740	55.48%
"941 [ 43, 38 ] 5c ks"	27728	55.46%
"686 [ 37, 20 ] qs 8d"	27727	55.45%
"294 [ 24, 18 ] qd 6d"	27718	55.44%
"1292 [ 51, 17 ] kc 5d"	27715	55.43%
"44 [ 9, 8 ] th 9h"	27714	55.43%
"673 [ 37, 7 ] qs 8h"	27702	55.40%
"283 [ 24, 7 ] qd 8h"	27701	55.40%
"928 [ 43, 25 ] 5c kd"	27693	55.39%
"68 [ 12, 2 ] kh 3h"	27688	55.38%
"1059 [ 46, 24 ] 8c qd"	27688	55.38%
"720 [ 38, 17 ] ks 5d"	27686	55.37%
"460 [ 30, 25 ] 5s kd"	27674	55.35%
"314 [ 25, 14 ] kd 2d"	27660	55.32%
"304 [ 25, 4 ] kd 5h"	27654	55.31%
"552 [ 33, 24 ] 8s qd"	27643	55.29%
"201 [ 20, 11 ] 8d qh"	27641	55.28%
"1232 [ 50, 7 ] qc 8h"	27638	55.28%
"539 [ 33, 11 ] 8s qh"	27627	55.25%
"1117 [ 47, 36 ] 9c js"	27582	55.16%
"1046 [ 46, 11 ] 8c qh"	27559	55.12%
"707 [ 38, 4 ] ks 5h"	27520	55.04%
"261 [ 23, 8 ] jd 9h"	27512	55.02%
"1315 [ 51, 40 ] kc 2c"	27506	55.01%
"1305 [ 51, 30 ] kc 5s"	27477	54.95%
"1104 [ 47, 23 ] 9c jd"	27476	54.95%
"584 [ 34, 23 ] 9s jd"	27473	54.95%
"1091 [ 47, 10 ] 9c jh"	27470	54.94%
"67 [ 12, 1 ] kh 2h"	27469	54.94%
"1210 [ 49, 34 ] jc 9s"	27468	54.94%
"431 [ 29, 25 ] 4s kd"	27458	54.92%
"651 [ 36, 21 ] js 9d"	27456	54.91%
